ts_iso,t_epoch,power_w,hardware,model_name,phase
2026-01-15T15:17:00.271928,1768486620.272,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:02.290356,1768486622.290,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:04.309486,1768486624.309,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:06.811144,1768486626.811,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:08.859492,1768486628.859,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:10.879839,1768486630.880,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:12.898048,1768486632.898,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:14.917523,1768486634.918,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:16.935439,1768486636.935,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:18.955657,1768486638.956,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:20.973650,1768486640.974,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:23.083994,1768486643.084,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:25.107185,1768486645.107,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:27.134471,1768486647.134,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:29.154402,1768486649.154,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:31.172587,1768486651.173,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:33.668924,1768486653.669,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:35.721368,1768486655.721,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:37.741534,1768486657.742,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:39.756272,1768486659.756,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:41.774014,1768486661.774,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:43.794734,1768486663.795,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:45.814497,1768486665.814,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:47.833717,1768486667.834,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:49.853243,1768486669.853,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:51.873556,1768486671.874,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:53.895369,1768486673.895,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:55.913711,1768486675.914,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:57.931653,1768486677.932,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:17:59.841510,1768486679.842,98.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:01.894078,1768486681.894,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:03.912786,1768486683.913,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:05.931212,1768486685.931,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:07.950424,1768486687.950,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:09.969775,1768486689.970,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:11.990757,1768486691.991,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:14.009675,1768486694.010,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:17.447363,1768486697.447,98.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:19.504192,1768486699.504,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:21.523916,1768486701.524,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:23.542941,1768486703.543,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:25.565758,1768486705.566,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:27.583390,1768486707.583,101.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:29.603734,1768486709.604,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:31.622001,1768486711.622,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:35.089581,1768486715.090,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:37.144100,1768486717.144,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:39.162406,1768486719.162,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:41.182340,1768486721.182,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:43.200362,1768486723.200,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:45.219157,1768486725.219,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:47.241126,1768486727.241,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:49.259998,1768486729.260,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp16,run
2026-01-15T15:18:53.370764,1768486733.371,101.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:18:55.422559,1768486735.423,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:18:57.441195,1768486737.441,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:18:59.461107,1768486739.461,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:01.481431,1768486741.481,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:03.501193,1768486743.501,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:05.520906,1768486745.521,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:07.538750,1768486747.539,100.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:09.558730,1768486749.559,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:11.576900,1768486751.577,100.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:13.596113,1768486753.596,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:15.615100,1768486755.615,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:17.639057,1768486757.639,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:21.765325,1768486761.765,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:23.815798,1768486763.816,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:25.834988,1768486765.835,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:27.852957,1768486767.853,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:29.872779,1768486769.873,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:31.892315,1768486771.892,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:33.911140,1768486773.911,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:35.929391,1768486775.929,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:37.948302,1768486777.948,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:39.970231,1768486779.970,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:41.989549,1768486781.990,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:44.007772,1768486784.008,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:46.026570,1768486786.027,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:49.626091,1768486789.626,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:51.680471,1768486791.680,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:53.700129,1768486793.700,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:55.719160,1768486795.719,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:57.741583,1768486797.742,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:19:59.760921,1768486799.761,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:01.783823,1768486801.784,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:03.802200,1768486803.802,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:05.823633,1768486805.824,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:07.844662,1768486807.845,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:09.865335,1768486809.865,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:11.883239,1768486811.883,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:13.897505,1768486813.898,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp16,run
2026-01-15T15:20:17.466770,1768486817.467,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:19.525337,1768486819.525,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:21.543483,1768486821.543,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:23.562608,1768486823.563,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:25.581337,1768486825.581,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:27.600600,1768486827.601,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:29.617944,1768486829.618,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:31.636932,1768486831.637,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:33.651007,1768486833.651,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:35.671534,1768486835.672,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:37.686104,1768486837.686,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:39.705126,1768486839.705,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:41.725795,1768486841.726,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:45.327157,1768486845.327,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:47.379413,1768486847.379,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:49.398647,1768486849.399,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:51.413167,1768486851.413,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:53.434051,1768486853.434,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:55.450072,1768486855.450,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:57.472675,1768486857.473,104.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:20:59.491707,1768486859.492,104.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:01.512249,1768486861.512,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:03.531963,1768486863.532,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:05.551151,1768486865.551,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:07.572672,1768486867.573,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:09.590800,1768486869.591,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:11.610293,1768486871.610,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:14.245718,1768486874.246,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:16.299523,1768486876.300,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:18.318807,1768486878.319,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:20.339235,1768486880.339,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:22.360194,1768486882.360,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:24.379220,1768486884.379,102.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:26.432729,1768486886.433,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:28.452331,1768486888.452,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:30.470901,1768486890.471,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:32.484307,1768486892.484,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:34.501666,1768486894.502,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:36.516886,1768486896.517,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:38.534103,1768486898.534,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:40.551938,1768486900.552,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp16,run
2026-01-15T15:21:42.040335,1768486902.040,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:44.092356,1768486904.092,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:46.111241,1768486906.111,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:48.132562,1768486908.133,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:50.151453,1768486910.151,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:52.171381,1768486912.171,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:53.720587,1768486913.721,97.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:55.773664,1768486915.774,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:57.788675,1768486917.789,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:21:59.806753,1768486919.807,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:01.826997,1768486921.827,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:03.848576,1768486923.849,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:05.375578,1768486925.376,96.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:07.424387,1768486927.424,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:09.444890,1768486929.445,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:11.462520,1768486931.463,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:13.482200,1768486933.482,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:15.502696,1768486935.503,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp32,run
2026-01-15T15:22:17.368674,1768486937.369,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:19.420698,1768486939.421,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:21.440865,1768486941.441,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:23.459584,1768486943.460,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:25.478709,1768486945.479,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:27.492723,1768486947.493,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:29.512513,1768486949.513,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:31.527809,1768486951.528,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:34.910661,1768486954.911,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:36.965729,1768486956.966,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:38.985138,1768486958.985,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:41.006591,1768486961.007,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:43.029104,1768486963.029,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:45.048896,1768486965.049,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:47.067473,1768486967.067,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:49.087487,1768486969.087,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:52.487067,1768486972.487,96.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:54.539785,1768486974.540,100.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:56.559083,1768486976.559,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:22:58.577885,1768486978.578,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:23:00.636036,1768486980.636,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:23:02.655913,1768486982.656,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:23:04.676430,1768486984.676,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:23:06.690110,1768486986.690,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_512_fp32,run
2026-01-15T15:23:10.059143,1768486990.059,97.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:12.110093,1768486992.110,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:14.129131,1768486994.129,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:16.149176,1768486996.149,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:18.169724,1768486998.170,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:20.188468,1768487000.188,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:22.208708,1768487002.209,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:24.228923,1768487004.229,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:27.616239,1768487007.616,101.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:29.905874,1768487009.906,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:31.926337,1768487011.926,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:33.948117,1768487013.948,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:35.963291,1768487015.963,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:37.983580,1768487017.984,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:40.003343,1768487020.003,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:42.021099,1768487022.021,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:45.456371,1768487025.456,97.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:47.510105,1768487027.510,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:49.529935,1768487029.530,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:51.551503,1768487031.552,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:53.569957,1768487033.570,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:55.588176,1768487035.588,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:57.607382,1768487037.607,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:23:59.626076,1768487039.626,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_512_fp32,run
2026-01-15T15:24:02.720194,1768487042.720,96.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:04.772842,1768487044.773,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:06.791224,1768487046.791,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:08.812677,1768487048.813,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:10.833217,1768487050.833,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:12.853768,1768487052.854,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:14.920455,1768487054.920,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
2026-01-15T15:24:16.977533,1768487056.978,101.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_512_fp16,run
